2020-04-28 12:04:621 INFO  BrowserSelector :27 - Launching Chrome Browser
2020-04-28 12:04:938 INFO  LoginPage :42 - Entering password :xyz1236 in the password field : [[ChromeDriver: chrome on WINDOWS (d5c5262e4802cbc46118bfad20232c16)] -> id: Password]
2020-04-28 12:04:24 INFO  LoginPage :48 - Clicking on login Button : [[ChromeDriver: chrome on WINDOWS (d5c5262e4802cbc46118bfad20232c16)] -> xpath: //input[@class='button-1 login-button']]
2020-04-28 12:04:115 INFO  LoginPage :59 - Getting error message : Proxy element for: DefaultElementLocator 'By.xpath: //div[@class='message-error validation-summary-errors']'
2020-04-28 12:04:123 INFO  BrowserSelector :27 - Launching Chrome Browser
2020-04-28 12:04:976 INFO  HomePage :33 - Clicking on login link :[[ChromeDriver: chrome on WINDOWS (8d83bc007b5064f0b6b4517a19511f01)] -> link text: Log in]
2020-04-28 12:04:595 INFO  LoginPage :36 - Entering emailId : abc123@gmail.com in the emailfield : [[ChromeDriver: chrome on WINDOWS (8d83bc007b5064f0b6b4517a19511f01)] -> id: Email]
2020-04-28 12:04:672 INFO  LoginPage :42 - Entering password :xyz12356 in the password field : [[ChromeDriver: chrome on WINDOWS (8d83bc007b5064f0b6b4517a19511f01)] -> id: Password]
2020-04-28 12:04:751 INFO  LoginPage :48 - Clicking on login Button : [[ChromeDriver: chrome on WINDOWS (8d83bc007b5064f0b6b4517a19511f01)] -> xpath: //input[@class='button-1 login-button']]
2020-04-28 12:04:851 INFO  LoginPage :59 - Getting error message : Proxy element for: DefaultElementLocator 'By.xpath: //div[@class='message-error validation-summary-errors']'
2020-04-28 12:04:901 INFO  BrowserSelector :27 - Launching Chrome Browser
2020-04-28 13:04:643 INFO  HomePage :33 - Clicking on login link :[[ChromeDriver: chrome on WINDOWS (14cfd4680f8e54706a7c7f950a454da8)] -> link text: Log in]
2020-04-28 13:04:763 INFO  LoginPage :36 - Entering emailId : ab123@gmail.com in the emailfield : [[ChromeDriver: chrome on WINDOWS (14cfd4680f8e54706a7c7f950a454da8)] -> id: Email]
2020-04-28 13:04:838 INFO  LoginPage :42 - Entering password :xyz12367 in the password field : [[ChromeDriver: chrome on WINDOWS (14cfd4680f8e54706a7c7f950a454da8)] -> id: Password]
2020-04-28 13:04:926 INFO  LoginPage :48 - Clicking on login Button : [[ChromeDriver: chrome on WINDOWS (14cfd4680f8e54706a7c7f950a454da8)] -> xpath: //input[@class='button-1 login-button']]
2020-04-28 13:04:04 INFO  LoginPage :59 - Getting error message : Proxy element for: DefaultElementLocator 'By.xpath: //div[@class='message-error validation-summary-errors']'
2020-04-28 13:04:48 INFO  BrowserSelector :27 - Launching Chrome Browser
2020-04-28 13:04:642 INFO  HomePage :33 - Clicking on login link :Proxy element for: DefaultElementLocator 'By.linkText: Log in'
2020-04-28 13:04:718 INFO  BrowserSelector :27 - Launching Chrome Browser
2020-04-28 13:04:985 INFO  HomePage :33 - Clicking on login link :Proxy element for: DefaultElementLocator 'By.linkText: Log in'
2020-04-28 13:04:282 INFO  BrowserSelector :27 - Launching Chrome Browser
2020-04-28 13:04:671 INFO  HomePage :33 - Clicking on login link :Proxy element for: DefaultElementLocator 'By.linkText: Log in'
2020-04-28 13:04:693 INFO  BrowserSelector :27 - Launching Chrome Browser
2020-04-28 13:04:557 INFO  HomePage :33 - Clicking on login link :Proxy element for: DefaultElementLocator 'By.linkText: Log in'
2020-04-28 13:04:579 INFO  BrowserSelector :27 - Launching Chrome Browser
2020-04-28 13:04:47 INFO  BrowserSelector :27 - Launching Chrome Browser
2020-04-28 13:04:275 INFO  BrowserSelector :27 - Launching Chrome Browser
2020-04-28 13:04:541 INFO  BrowserSelector :27 - Launching Chrome Browser
2020-04-28 13:04:535 INFO  HomePage :33 - Clicking on login link :[[ChromeDriver: chrome on WINDOWS (925e04593574f8fa059e92717e2210e4)] -> link text: Log in]
2020-04-28 13:04:871 INFO  LoginPage :53 - Getting welcome text : [[ChromeDriver: chrome on WINDOWS (925e04593574f8fa059e92717e2210e4)] -> xpath: //div[@class='page-title']//h1]
2020-04-28 13:04:563 INFO  BrowserSelector :27 - Launching Chrome Browser
2020-04-28 13:04:349 INFO  HomePage :33 - Clicking on login link :[[ChromeDriver: chrome on WINDOWS (49bee05036c309c20c750b807c6a5733)] -> link text: Log in]
2020-04-28 13:04:27 INFO  LoginPage :36 - Entering emailId : abc@yahoomail.com in the emailfield : [[ChromeDriver: chrome on WINDOWS (49bee05036c309c20c750b807c6a5733)] -> id: Email]
2020-04-28 13:04:97 INFO  LoginPage :42 - Entering password :Tajmahal06 in the password field : [[ChromeDriver: chrome on WINDOWS (49bee05036c309c20c750b807c6a5733)] -> id: Password]
2020-04-28 13:04:174 INFO  LoginPage :48 - Clicking on login Button : [[ChromeDriver: chrome on WINDOWS (49bee05036c309c20c750b807c6a5733)] -> xpath: //input[@class='button-1 login-button']]
2020-04-28 13:04:581 INFO  BrowserSelector :27 - Launching Chrome Browser
2020-04-28 13:04:973 INFO  BrowserSelector :27 - Launching Chrome Browser
2020-04-28 13:04:819 INFO  HomePage :40 - Clicking on register link :[[ChromeDriver: chrome on WINDOWS (c61f44eeeb413a6842aa388aefec5187)] -> link text: Register]
2020-04-28 13:04:892 INFO  RegisterPage :109 - Getting welcome text : [[ChromeDriver: chrome on WINDOWS (c61f44eeeb413a6842aa388aefec5187)] -> xpath: //strong[contains(text(),'Your Personal Details')]]
2020-04-28 15:04:233 INFO  BrowserSelector :27 - Launching Chrome Browser
2020-04-28 15:04:306 INFO  HomePage :40 - Clicking on register link :[[ChromeDriver: chrome on WINDOWS (744bfd8e10312d244c03042be4311f89)] -> link text: Register]
2020-04-28 15:04:376 INFO  RegisterPage :109 - Getting welcome text : [[ChromeDriver: chrome on WINDOWS (744bfd8e10312d244c03042be4311f89)] -> xpath: //strong[contains(text(),'Your Personal Details')]]
2020-04-28 15:04:222 INFO  BrowserSelector :27 - Launching Chrome Browser
2020-04-28 15:04:921 INFO  HomePage :40 - Clicking on register link :[[ChromeDriver: chrome on WINDOWS (ee3e0cf2063eb534dd7de6e23ed63915)] -> link text: Register]
2020-04-28 15:04:98 INFO  RegisterPage :52 - Clicking on Radio Button :[[ChromeDriver: chrome on WINDOWS (ee3e0cf2063eb534dd7de6e23ed63915)] -> id: gender-female]
2020-04-28 15:04:335 INFO  RegisterPage :57 - Entering First Name : Ankita in first name field[[ChromeDriver: chrome on WINDOWS (ee3e0cf2063eb534dd7de6e23ed63915)] -> id: FirstName]
2020-04-28 15:04:581 INFO  RegisterPage :62 - Entering last Name : Kaswala in the last name field[[ChromeDriver: chrome on WINDOWS (ee3e0cf2063eb534dd7de6e23ed63915)] -> id: LastName]
2020-04-28 15:04:883 INFO  RegisterPage :67 - Selecting Date Of Birth : 1 in the day of birth field[[ChromeDriver: chrome on WINDOWS (ee3e0cf2063eb534dd7de6e23ed63915)] -> xpath: //select[@name='DateOfBirthDay']]
2020-04-28 15:04:107 INFO  RegisterPage :72 - Selecting Month Of Birth : July in the month of birth field[[ChromeDriver: chrome on WINDOWS (ee3e0cf2063eb534dd7de6e23ed63915)] -> xpath: //select[@name='DateOfBirthMonth']]
2020-04-28 15:04:314 INFO  RegisterPage :77 - Selecting year of birth : 1986 in the year of birth field[[ChromeDriver: chrome on WINDOWS (ee3e0cf2063eb534dd7de6e23ed63915)] -> xpath: //select[@name='DateOfBirthYear']]
2020-04-28 15:04:646 INFO  RegisterPage :82 - Entering emailId : abcejh3n@yahoomail.com in the email field[[ChromeDriver: chrome on WINDOWS (ee3e0cf2063eb534dd7de6e23ed63915)] -> id: Email]
2020-04-28 15:04:907 INFO  RegisterPage :89 - Entering company name : Physio Care in the company name field[[ChromeDriver: chrome on WINDOWS (ee3e0cf2063eb534dd7de6e23ed63915)] -> id: Company]
2020-04-28 15:04:172 INFO  RegisterPage :94 - Entering password : Tajmahal06 in the password field[[ChromeDriver: chrome on WINDOWS (ee3e0cf2063eb534dd7de6e23ed63915)] -> id: Password]
2020-04-28 15:04:425 INFO  RegisterPage :99 - Entering conform password : Tajmahal06 in the conformpassword field : [[ChromeDriver: chrome on WINDOWS (ee3e0cf2063eb534dd7de6e23ed63915)] -> id: ConfirmPassword]
2020-04-28 15:04:157 INFO  RegisterPage :104 - Clicking on Register Btn : Proxy element for: DefaultElementLocator 'By.xpath: //input[@id='register-button']'
2020-04-28 15:04:211 INFO  RegConfPage :29 - Getting register conform message :[[ChromeDriver: chrome on WINDOWS (ee3e0cf2063eb534dd7de6e23ed63915)] -> xpath: //div[@class='result']]
2020-04-28 15:04:346 INFO  BrowserSelector :27 - Launching Chrome Browser
2020-04-28 15:04:543 INFO  HomePage :40 - Clicking on register link :[[ChromeDriver: chrome on WINDOWS (a0d68e884487de4b0f88441c359a3d9b)] -> link text: Register]
2020-04-28 15:04:725 INFO  RegisterPage :52 - Clicking on Radio Button :[[ChromeDriver: chrome on WINDOWS (a0d68e884487de4b0f88441c359a3d9b)] -> id: gender-female]
2020-04-28 15:04:942 INFO  RegisterPage :57 - Entering First Name : Mary in first name field[[ChromeDriver: chrome on WINDOWS (a0d68e884487de4b0f88441c359a3d9b)] -> id: FirstName]
2020-04-28 15:04:142 INFO  RegisterPage :62 - Entering last Name : Patel in the last name field[[ChromeDriver: chrome on WINDOWS (a0d68e884487de4b0f88441c359a3d9b)] -> id: LastName]
2020-04-28 15:04:408 INFO  RegisterPage :67 - Selecting Date Of Birth : 1 in the day of birth field[[ChromeDriver: chrome on WINDOWS (a0d68e884487de4b0f88441c359a3d9b)] -> xpath: //select[@name='DateOfBirthDay']]
2020-04-28 15:04:631 INFO  RegisterPage :72 - Selecting Month Of Birth : July in the month of birth field[[ChromeDriver: chrome on WINDOWS (a0d68e884487de4b0f88441c359a3d9b)] -> xpath: //select[@name='DateOfBirthMonth']]
2020-04-28 15:04:866 INFO  RegisterPage :77 - Selecting year of birth : 1986 in the year of birth field[[ChromeDriver: chrome on WINDOWS (a0d68e884487de4b0f88441c359a3d9b)] -> xpath: //select[@name='DateOfBirthYear']]
2020-04-28 15:04:188 INFO  RegisterPage :82 - Entering emailId : abc6Olhw@yahoomail.com in the email field[[ChromeDriver: chrome on WINDOWS (a0d68e884487de4b0f88441c359a3d9b)] -> id: Email]
2020-04-28 15:04:443 INFO  RegisterPage :89 - Entering company name : Physio Care in the company name field[[ChromeDriver: chrome on WINDOWS (a0d68e884487de4b0f88441c359a3d9b)] -> id: Company]
2020-04-28 15:04:721 INFO  RegisterPage :94 - Entering password : Tajmahal06 in the password field[[ChromeDriver: chrome on WINDOWS (a0d68e884487de4b0f88441c359a3d9b)] -> id: Password]
2020-04-28 15:04:17 INFO  RegisterPage :99 - Entering conform password : Tajmahal06 in the conformpassword field : [[ChromeDriver: chrome on WINDOWS (a0d68e884487de4b0f88441c359a3d9b)] -> id: ConfirmPassword]
2020-04-28 15:04:145 INFO  RegisterPage :104 - Clicking on Register Btn : Proxy element for: DefaultElementLocator 'By.xpath: //input[@id='register-button']'
2020-04-28 15:04:206 INFO  RegConfPage :29 - Getting register conform message :[[ChromeDriver: chrome on WINDOWS (a0d68e884487de4b0f88441c359a3d9b)] -> xpath: //div[@class='result']]
2020-04-28 15:04:989 INFO  BrowserSelector :27 - Launching Chrome Browser
2020-04-28 15:04:12 INFO  HomePage :40 - Clicking on register link :[[ChromeDriver: chrome on WINDOWS (119efcaf65d2cfe720e198ad568aedc1)] -> link text: Register]
2020-04-28 15:04:172 INFO  RegisterPage :52 - Clicking on Radio Button :[[ChromeDriver: chrome on WINDOWS (119efcaf65d2cfe720e198ad568aedc1)] -> id: gender-female]
2020-04-28 15:04:390 INFO  RegisterPage :57 - Entering First Name : Priti in first name field[[ChromeDriver: chrome on WINDOWS (119efcaf65d2cfe720e198ad568aedc1)] -> id: FirstName]
2020-04-28 15:04:593 INFO  RegisterPage :62 - Entering last Name : Patel in the last name field[[ChromeDriver: chrome on WINDOWS (119efcaf65d2cfe720e198ad568aedc1)] -> id: LastName]
2020-04-28 15:04:848 INFO  RegisterPage :67 - Selecting Date Of Birth : 2 in the day of birth field[[ChromeDriver: chrome on WINDOWS (119efcaf65d2cfe720e198ad568aedc1)] -> xpath: //select[@name='DateOfBirthDay']]
2020-04-28 15:04:160 INFO  RegisterPage :72 - Selecting Month Of Birth : July in the month of birth field[[ChromeDriver: chrome on WINDOWS (119efcaf65d2cfe720e198ad568aedc1)] -> xpath: //select[@name='DateOfBirthMonth']]
2020-04-28 15:04:427 INFO  RegisterPage :77 - Selecting year of birth : 1987 in the year of birth field[[ChromeDriver: chrome on WINDOWS (119efcaf65d2cfe720e198ad568aedc1)] -> xpath: //select[@name='DateOfBirthYear']]
2020-04-28 15:04:811 INFO  RegisterPage :82 - Entering emailId : abckyey7@yahoomail.com in the email field[[ChromeDriver: chrome on WINDOWS (119efcaf65d2cfe720e198ad568aedc1)] -> id: Email]
2020-04-28 15:04:60 INFO  RegisterPage :89 - Entering company name : Physio Care in the company name field[[ChromeDriver: chrome on WINDOWS (119efcaf65d2cfe720e198ad568aedc1)] -> id: Company]
2020-04-28 15:04:304 INFO  RegisterPage :94 - Entering password : Tajmahal06 in the password field[[ChromeDriver: chrome on WINDOWS (119efcaf65d2cfe720e198ad568aedc1)] -> id: Password]
2020-04-28 15:04:523 INFO  RegisterPage :99 - Entering conform password : Tajmahal06 in the conformpassword field : [[ChromeDriver: chrome on WINDOWS (119efcaf65d2cfe720e198ad568aedc1)] -> id: ConfirmPassword]
2020-04-28 15:04:781 INFO  RegisterPage :104 - Clicking on Register Btn : Proxy element for: DefaultElementLocator 'By.xpath: //input[@id='register-button']'
2020-04-28 15:04:829 INFO  RegConfPage :29 - Getting register conform message :[[ChromeDriver: chrome on WINDOWS (119efcaf65d2cfe720e198ad568aedc1)] -> xpath: //div[@class='result']]
2020-04-28 15:04:653 INFO  BrowserSelector :27 - Launching Chrome Browser
2020-04-28 15:04:708 INFO  HomePage :40 - Clicking on register link :[[ChromeDriver: chrome on WINDOWS (6953db0f75af94e93c5d23ca08e99bd1)] -> link text: Register]
2020-04-28 15:04:844 INFO  RegisterPage :52 - Clicking on Radio Button :[[ChromeDriver: chrome on WINDOWS (6953db0f75af94e93c5d23ca08e99bd1)] -> id: gender-female]
2020-04-28 15:04:01 INFO  RegisterPage :57 - Entering First Name : Sony in first name field[[ChromeDriver: chrome on WINDOWS (6953db0f75af94e93c5d23ca08e99bd1)] -> id: FirstName]
2020-04-28 15:04:192 INFO  RegisterPage :62 - Entering last Name : Patel in the last name field[[ChromeDriver: chrome on WINDOWS (6953db0f75af94e93c5d23ca08e99bd1)] -> id: LastName]
2020-04-28 15:04:409 INFO  RegisterPage :67 - Selecting Date Of Birth : 3 in the day of birth field[[ChromeDriver: chrome on WINDOWS (6953db0f75af94e93c5d23ca08e99bd1)] -> xpath: //select[@name='DateOfBirthDay']]
2020-04-28 15:04:616 INFO  RegisterPage :72 - Selecting Month Of Birth : July in the month of birth field[[ChromeDriver: chrome on WINDOWS (6953db0f75af94e93c5d23ca08e99bd1)] -> xpath: //select[@name='DateOfBirthMonth']]
2020-04-28 15:04:824 INFO  RegisterPage :77 - Selecting year of birth : 1988 in the year of birth field[[ChromeDriver: chrome on WINDOWS (6953db0f75af94e93c5d23ca08e99bd1)] -> xpath: //select[@name='DateOfBirthYear']]
2020-04-28 15:04:113 INFO  RegisterPage :82 - Entering emailId : abc9Os4s@yahoomail.com in the email field[[ChromeDriver: chrome on WINDOWS (6953db0f75af94e93c5d23ca08e99bd1)] -> id: Email]
2020-04-28 15:04:359 INFO  RegisterPage :89 - Entering company name : Physio Care in the company name field[[ChromeDriver: chrome on WINDOWS (6953db0f75af94e93c5d23ca08e99bd1)] -> id: Company]
2020-04-28 15:04:615 INFO  RegisterPage :94 - Entering password : Tajmahal06 in the password field[[ChromeDriver: chrome on WINDOWS (6953db0f75af94e93c5d23ca08e99bd1)] -> id: Password]
2020-04-28 15:04:856 INFO  RegisterPage :99 - Entering conform password : Tajmahal06 in the conformpassword field : [[ChromeDriver: chrome on WINDOWS (6953db0f75af94e93c5d23ca08e99bd1)] -> id: ConfirmPassword]
2020-04-28 15:04:38 INFO  RegisterPage :104 - Clicking on Register Btn : [[ChromeDriver: chrome on WINDOWS (6953db0f75af94e93c5d23ca08e99bd1)] -> xpath: //input[@id='register-button']]
2020-04-28 15:04:158 INFO  RegConfPage :29 - Getting register conform message :Proxy element for: DefaultElementLocator 'By.xpath: //div[@class='result']'
2020-04-28 15:04:602 INFO  BrowserSelector :27 - Launching Chrome Browser
2020-04-28 15:04:193 INFO  HomePage :40 - Clicking on register link :[[ChromeDriver: chrome on WINDOWS (887e69c33b0366dfcf2cca534ac1a9cb)] -> link text: Register]
2020-04-28 15:04:336 INFO  RegisterPage :52 - Clicking on Radio Button :[[ChromeDriver: chrome on WINDOWS (887e69c33b0366dfcf2cca534ac1a9cb)] -> id: gender-female]
2020-04-28 15:04:556 INFO  RegisterPage :57 - Entering First Name : Viny in first name field[[ChromeDriver: chrome on WINDOWS (887e69c33b0366dfcf2cca534ac1a9cb)] -> id: FirstName]
2020-04-28 15:04:739 INFO  RegisterPage :62 - Entering last Name : Patel in the last name field[[ChromeDriver: chrome on WINDOWS (887e69c33b0366dfcf2cca534ac1a9cb)] -> id: LastName]
2020-04-28 15:04:970 INFO  RegisterPage :67 - Selecting Date Of Birth : 4 in the day of birth field[[ChromeDriver: chrome on WINDOWS (887e69c33b0366dfcf2cca534ac1a9cb)] -> xpath: //select[@name='DateOfBirthDay']]
